Date,Index,Cow ,Breed,DIM,Weight1,Weight2,Lactno,FAT1,FAT2,PRO1,PRO2,LAC1,LAC2,SCC1,SCC2,MY1,MY2,COND1,COND2,Activity1,Activity2,RestTime,RestDur,RestBout
5/04/2018,92,5103,Holstein,154,1462,1581,2,3.63,4.22,3.61,3.32,5.29,5.14,0-200  ,0-200  ,34.3,31.9,9.3,8.1,83,86,566,76,8
5/04/2018,93,5104,Holstein,458,1878,1924,1,3.93,4.34,3.22,3.29,4.87,5.03,0-200  ,0-200  ,25.7,22.3,8.9,8.8,57,81,653,95,7
5/04/2018,94,5105,Holstein,74,1333,1384,2,4.88,5.16,2.94,3.12,4.68,4.88,0-200  ,--     ,44.4,52.7,8.5,8.3,80,115,605,100,5
5/04/2018,95,5106,Holstein,176,1341,1357,1,4.13,4.13,3.13,3.21,4.87,4.92,0-200  ,0-200  ,42.7,31.4,9,8.8,140,140,566,85,6
5/04/2018,96,5203,Holstein,191,1863,1819,2,4.13,4.34,3.5,3.56,4.95,5.14,0-200  ,0-200  ,45.2,34.5,11.1,10,121,125,632,79,9
5/04/2018,97,5205,Holstein,204,1775,1769,2,4.01,4.25,3.68,3.65,4.9,4.95,--     ,--     ,45.2,39,10,9.9,94,112,782,56,15
5/04/2018,98,5300,Holstein,390,1654,1700,1,4.44,4.32,3.46,3.05,4.95,4.65,--     ,0-200  ,29.4,27.8,8.4,8.4,85,93,680,52,11
5/04/2018,99,5402,Holstein,109,1449,1470,1,4.4,4.62,3.34,3.43,4.9,4.92,--     ,0-200  ,33.9,30.2,8.3,8.8,--       ,--       ,671,--       ,0
5/04/2018,100,5502,Holstein,76,1606,1690,2,4.76,4.23,3.78,3.46,5.09,5.09,0-200  ,0-200  ,59.2,49.5,9.2,9.4,124,102,572,79,10
5/04/2018,101,5503,Holstein,166,1431,1463,2,3.66,3.99,3.25,3.22,5.01,4.95,0-200  ,--     ,56.6,44.6,8.8,8.8,151,132,542,108,5
5/04/2018,102,5504,Holstein,163,1536,1579,2,4.16,4.32,3.39,3.17,4.95,4.88,--     ,0-200  ,40.9,37.2,8.1,7.8,84,85,698,61,7
5/04/2018,103,5601,Holstein,399,1443,1818,2,4.84,4.26,3.76,3.49,4.95,4.99,0-200  ,0-200  ,27.3,23.4,9.6,9.3,84,94,722,69,9
5/04/2018,104,5602,Holstein,93,1585,1585,2,3.76,4.41,3.15,3.22,4.92,4.76,0-200  ,200-400,60.9,53.8,8.1,8.6,74,89,566,82,9
5/04/2018,105,5700,Holstein,290,2050,2012,2,4.48,4.45,3.23,3.5,4.81,4.62,--     ,--     ,7.9,8.2,12.8,13.7,86,93,671,65,9
5/04/2018,106,5701,Holstein,115,1712,1722,2,4.15,4.34,3.51,3.51,5.03,5.08,--     ,0-200  ,47.5,44.6,8.3,8.4,110,119,512,84,8
5/04/2018,107,5702,Holstein,211,1593,1722,2,4.29,4.58,3.42,3.32,4.88,4.88,0-200  ,0-200  ,34.7,32.7,8.8,8.8,78,85,635,80,7
5/04/2018,108,5801,Holstein,239,1959,2139,2,5.17,5.27,3.67,3.26,5.01,5,--     ,--     ,32.3,25.8,8.5,8.3,57,86,647,100,4
5/04/2018,109,5802,Holstein,93,1370,--    ,2,4.84,4.88,3.21,3.21,4.79,4.86,0-200  ,0-200  ,48.7,40.6,7.9,8.4,119,118,407,68,5
6/04/2018,1,1420,Holstein,584,2133,1974,5,4.22,4.22,3.37,3.44,4.51,4.41,--     ,400-800,10.5,5.3,11.1,11.6,121,124,839,101,9
6/04/2018,2,1482,Holstein,422,1788,2139,6,4.3,4.44,3.41,3.39,4.88,4.79,0-200  ,0-200  ,14.2,14.6,9.3,9.2,53,76,830,79,9
6/04/2018,3,1497,Holstein,69,1484,1605,6,3.13,3.2,3.09,3.14,5.09,5.09,0-200  ,0-200  ,40.4,39.1,8.3,8.6,105,127,770,84,7
6/04/2018,4,1528,Holstein,351,2043,1693,4,3.27,3.79,3.26,3.18,5.01,5,0-200  ,0-200  ,32.2,26.6,9.6,9.7,74,90,752,82,12
6/04/2018,5,1530,Holstein,187,1633,1683,5,3.63,4.53,3.73,3.44,5.5,4.99,0-200  ,0-200  ,60.1,44.3,8.9,8.9,123,115,788,68,11
6/04/2018,6,1533,Holstein,67,1659,1674,5,3.26,3.89,3.28,3.24,4.93,4.96,--     ,--     ,64.6,48.2,9.3,8.5,90,91,662,66,9
6/04/2018,7,1555,Holstein,337,1664,1776,3,4.32,4.29,3.16,3.29,4.74,4.83,--     ,200-400,23.1,18.2,12.3,10.4,94,111,809,103,6
6/04/2018,8,1570,Holstein,322,1774,1830,3,3.82,3.63,3.21,3.15,5.01,5.05,0-200  ,--     ,39.6,38.3,9.3,9.3,97,127,593,70,9
6/04/2018,9,1576,Holstein,270,1962,1999,4,4.04,4.76,3.2,3.16,4.97,4.98,--     ,0-200  ,32.5,24.7,10.6,10.3,68,89,554,103,5
6/04/2018,10,1588,Holstein,256,1555,1444,3,4.05,4.18,2.86,3.02,4.96,4.91,--     ,200-400,38.1,30.9,10.2,10.4,68,85,608,83,7
6/04/2018,11,1592,Holstein,26,1613,1707,4,4.25,4.81,3.03,2.89,4.91,4.97,0-200  ,--     ,40.3,35.4,7.9,8,84,92,620,106,5
6/04/2018,12,1604,Holstein,274,1390,1487,3,3.69,3.56,3.05,3,4.66,4.78,0-200  ,200-400,29.3,17.2,9.2,9.8,65,85,839,100,8
6/04/2018,13,1606,Holstein,239,1869,1810,3,3.38,4.22,3.47,3.52,5.03,5.05,0-200  ,0-200  ,17.8,18.2,10.5,10.5,76,75,653,65,12
6/04/2018,14,1607,Holstein,111,1477,1585,3,3.1,3.64,3.16,3.11,4.81,4.84,--     ,--     ,69.1,68.3,9.3,8.8,115,102,524,66,9
6/04/2018,15,1615,Holstein,205,1733,1702,3,3.83,4.17,3.23,3.1,5.01,4.84,0-200  ,0-200  ,55.3,37.8,8.4,8.4,78,84,758,67,10
6/04/2018,16,1621,Holstein,245,1693,1746,3,3.81,4.22,3.06,3.02,4.88,4.73,--     ,0-200  ,25.8,22.6,13.5,12.5,95,137,647,64,8
6/04/2018,17,1633,Holstein,120,1767,1784,3,3.77,3.9,3.48,3.39,4.93,5.01,--     ,--     ,58.4,51.9,8,7.8,103,106,722,67,11
6/04/2018,18,1635,Holstein,198,1665,1486,2,3.01,3.86,3.36,3.25,4.96,4.96,0-200  ,0-200  ,34.2,35,11.9,11.6,71,56,596,106,7
6/04/2018,19,1637,Holstein,62,1306,1276,3,3.39,3.6,3.06,2.85,4.96,5.01,0-200  ,--     ,56.8,43.7,8.8,8.3,90,92,578,92,7
6/04/2018,20,1638,Holstein,228,1671,1531,3,3.92,4.45,3.46,3.38,4.97,5.04,--     ,0-200  ,44.9,40.3,9,9.3,94,82,794,81,11
6/04/2018,21,1643,Holstein,415,1974,1965,2,4.36,4.86,3.51,3.35,4.92,4.93,--     ,--     ,26.7,20.4,10.3,9.8,115,138,563,52,9
6/04/2018,22,1648,Holstein,264,1498,1555,2,3.98,4.47,3.08,3.13,4.88,5.01,--     ,--     ,39,28.9,9.9,8.8,112,134,632,66,12
6/04/2018,23,1649,Holstein,166,1491,1566,2,3.14,4.32,3.4,3.34,5.01,5.09,--     ,0-200  ,57.4,54.5,9.2,8.8,88,95,752,74,10
6/04/2018,24,1650,Holstein,156,1491,1433,2,3.75,4.37,3.59,3.38,5.17,4.99,0-200  ,0-200  ,50.6,47.2,8.3,8.9,175,167,368,102,6
6/04/2018,25,1656,Holstein,236,1633,1770,2,4.12,4.71,3.63,3.44,5.32,5.09,0-200  ,0-200  ,34.2,33.2,8,8.5,188,92,773,145,3
6/04/2018,26,1657,Holstein,78,1417,1413,2,3.12,3.75,3.34,3.27,5.04,5.01,0-200  ,--     ,50.7,40.2,8.9,8.4,94,86,620,56,12
6/04/2018,27,1658,Holstein,252,1626,1728,2,4.09,4.29,3.38,3.34,5.04,4.98,0-200  ,0-200  ,45.9,36.1,10.1,9.5,91,105,758,80,8
6/04/2018,28,1660,Holstein,241,1479,1593,2,3.68,4.16,3.27,3.23,5.12,5.01,--     ,--     ,47.3,39.5,9.8,8.4,114,121,737,84,6
6/04/2018,29,1661,Holstein,181,1567,1603,2,3.19,3.82,3.05,3.04,4.95,4.81,--     ,0-200  ,41.4,47.8,9.4,9.5,115,119,389,78,6
6/04/2018,30,1663,Holstein,247,--    ,1708,2,4.84,4.15,3.39,3.56,4.87,5,--     ,0-200  ,30.7,33.6,7.8,8.8,96,130,545,92,8
6/04/2018,31,1664,Holstein,203,1447,1519,2,4.19,4.29,3.32,3.31,4.84,4.83,--     ,--     ,23.3,29.1,9.8,10.3,100,106,761,100,7
6/04/2018,32,1666,Holstein,207,1587,1656,2,3.38,4.05,3.14,3.1,5.04,4.88,0-200  ,0-200  ,50.7,44,9.6,8.8,85,106,707,80,20
6/04/2018,33,1668,Holstein,179,1688,1712,2,2.61,3.98,3.37,3.05,5.2,5.09,0-200  ,--     ,43.1,35.3,8.9,9.3,111,106,536,77,18
6/04/2018,34,1670,Holstein,294,1756,1792,2,5.48,3.99,3.02,3.16,5,5.04,--     ,--     ,20.9,33.9,8.8,9.2,79,99,716,76,11
6/04/2018,35,1676,Holstein,355,1604,1641,1,4.76,5.05,3.32,3.27,5.05,5.03,--     ,0-200  ,27.4,21.5,9.3,8.6,116,125,728,107,6
6/04/2018,36,1677,Holstein,20,1436,1424,2,3.61,3.98,3.04,2.93,5.08,4.72,--     ,0-200  ,61.3,48.3,8.1,7.8,99,103,521,50,12
6/04/2018,37,1678,Holstein,57,1228,1144,2,3.7,3.29,3.26,3.34,5.05,5.01,0-200  ,0-200  ,46.5,45.3,8,8.3,100,112,650,74,8
6/04/2018,38,1680,Holstein,69,1288,1318,2,3.55,3.9,3.12,2.91,4.95,4.98,0-200  ,--     ,54.5,48.9,8.3,8.3,124,128,551,60,8
6/04/2018,39,1681,Holstein,426,1450,1500,1,3.5,4.55,3.28,3.21,5.09,5.11,0-200  ,0-200  ,29.1,24.4,8.1,7.8,111,134,542,53,11
6/04/2018,40,1684,Holstein,386,1430,1433,1,4.22,4.26,3.35,3.42,5.05,5.12,0-200  ,0-200  ,30.8,30.9,8.9,8.8,66,93,761,69,12
6/04/2018,41,1685,Holstein,103,--    ,1392,2,3.81,4.25,3.32,3.31,5.13,5.11,--     ,--     ,35.2,38.9,9,8.8,114,114,677,51,14
6/04/2018,42,1688,Holstein,340,1563,1645,1,3.91,4.63,3.5,3.23,5.09,5.11,0-200  ,--     ,30.5,22.1,8.3,8.3,3035,121,716,50,9
6/04/2018,43,1689,Holstein,419,1340,1417,1,4.04,4.38,2.98,3.04,5.12,5.01,0-200  ,--     ,35.8,27.4,8.9,7.8,98,122,650,91,8
6/04/2018,44,1690,Holstein,79,1266,1266,2,3.68,4.24,3.1,3.13,4.98,4.79,0-200  ,0-200  ,62.7,40,8.4,8.3,130,136,482,69,5
6/04/2018,45,1691,Holstein,365,1500,1575,1,3.56,4.19,2.89,3.06,4.73,4.92,0-200  ,0-200  ,39.7,41.2,8.6,8.3,97,122,701,57,14
6/04/2018,46,1693,Holstein,38,1277,1256,2,4.73,3.37,2.86,3.16,4.9,5.03,0-200  ,0-200  ,45.3,47.2,8.9,9.6,143,112,659,38,11
6/04/2018,47,1699,Holstein,379,1807,1962,1,4.58,4.79,3.29,3.28,4.7,4.66,200-400,200-400,9.3,6.9,8.5,8.5,72,118,569,70,10
6/04/2018,48,1701,Holstein,41,1461,1308,2,3.48,3.89,3.49,3.5,5.13,5.16,0-200  ,0-200  ,66.5,43.7,9.9,9.4,121,118,521,53,10
6/04/2018,49,1702,Holstein,427,1440,1492,1,4.36,4.38,3.19,3.21,5.14,5.09,0-200  ,--     ,22.9,20.9,9.3,8.5,66,87,683,81,8
6/04/2018,50,1704,Holstein,75,1399,1427,2,4.01,4.05,2.9,2.89,4.9,4.86,0-200  ,0-200  ,55,49,8.3,8.4,114,119,656,66,8
6/04/2018,51,1705,Holstein,88,1473,1514,2,3.91,4.47,3.22,3.31,4.97,4.98,0-200  ,0-200  ,40.1,41.2,8,8.8,135,113,473,53,8
6/04/2018,52,1709,Holstein,211,1519,1567,1,3.55,4.17,3.33,3.34,5.05,5,0-200  ,0-200  ,31.6,28.7,8.4,9.4,77,104,809,63,14
6/04/2018,53,1710,Holstein,209,1296,1380,1,3.1,4.03,3.04,3.04,4.93,4.9,0-200  ,0-200  ,35.7,30.9,8.8,9.3,121,121,458,74,10
6/04/2018,54,1711,Holstein,193,1402,1401,1,3.32,4.12,3.51,3.25,5.04,5.05,--     ,--     ,48.1,31.5,8.9,8.6,110,127,692,77,8
6/04/2018,55,1712,Holstein,141,1376,1365,1,3.72,4.04,2.96,3.07,5.05,4.93,--     ,0-200  ,45,39.7,9.2,9,131,133,347,82,6
6/04/2018,56,1713,Holstein,164,1317,--    ,1,3.53,3.94,3.01,3.06,4.76,5.09,0-200  ,--     ,34.2,31,8.1,8.4,240,213,464,96,6
6/04/2018,57,1714,Holstein,200,1424,1489,1,3.27,3.98,3.47,3.38,5.19,5.05,--     ,0-200  ,33.3,31.2,9.3,9.3,90,110,650,84,11
6/04/2018,58,1715,Holstein,215,1599,1611,1,3.46,3.75,3.13,3.16,5.07,4.99,0-200  ,0-200  ,44.4,40.4,10,10.2,117,152,617,64,11
6/04/2018,59,1716,Holstein,139,1205,1324,1,3.97,4.58,3.43,3.38,5.2,5.12,0-200  ,0-200  ,34.8,35.3,8.5,8.4,155,226,914,94,7
6/04/2018,60,1717,Holstein,179,1397,1418,1,3.64,3.48,3.18,3.2,4.95,4.99,0-200  ,--     ,41.9,39.7,9.2,8.8,87,97,698,70,9
6/04/2018,61,1718,Holstein,215,1376,1406,1,4.03,4.59,3.56,3.45,5.21,5.12,0-200  ,0-200  ,30.2,31.7,9.4,8.3,106,104,317,63,5
6/04/2018,62,1719,Holstein,112,1124,1127,1,3.7,4.56,3.49,3.05,5.24,4.93,0-200  ,--     ,36.5,21.8,8.5,8.8,101,122,734,83,7
6/04/2018,63,1721,Holstein,98,1344,1337,1,3.3,4.21,3.56,3.32,5.25,5.13,0-200  ,0-200  ,24.6,24.2,9.2,8.6,130,145,611,51,14
6/04/2018,64,1722,Holstein,135,1231,1319,1,4.45,4.37,2.94,2.94,4.98,4.97,0-200  ,--     ,34.5,30,9.2,8.9,90,97,581,59,10
6/04/2018,65,1724,Holstein,56,1110,1152,1,4.19,3.82,2.78,2.94,4.83,4.87,200-400,0-200  ,43,46.1,8.1,8.4,202,204,605,50,11
6/04/2018,66,1727,Holstein,135,1270,1317,1,2.85,3.65,3.27,3.19,5.07,5.05,0-200  ,0-200  ,43.3,41.3,8.4,8,111,112,632,82,12
6/04/2018,67,1728,Holstein,18,--    ,1293,1,3.39,4.05,3.32,3.36,5.11,5.01,--     ,0-200  ,39,37.9,9.2,8.8,124,136,473,39,15
6/04/2018,68,1729,Holstein,135,1114,1205,1,3.37,3.61,3.11,3.17,5,4.97,--     ,0-200  ,47.3,41,9.9,10.8,132,117,617,58,12
6/04/2018,69,1730,Holstein,152,1146,1212,1,3.53,4.23,3.26,3.15,5,4.88,0-200  ,0-200  ,34.8,28.8,8.3,8.5,112,114,725,84,9
6/04/2018,70,1731,Holstein,183,1335,1362,1,3.36,3.93,3.29,3.17,5.04,4.87,0-200  ,0-200  ,32.8,29.2,7.4,8,96,89,620,60,12
6/04/2018,71,1732,Holstein,133,1275,1280,1,3.68,3.68,3.31,3.13,4.98,4.9,0-200  ,--     ,40.3,46.9,8.4,8.8,189,177,725,60,13
6/04/2018,72,1734,Holstein,101,1436,1485,1,4.13,4.73,2.99,3.06,5.01,4.96,--     ,--     ,32,29.1,8.3,8.3,69,92,659,75,8
6/04/2018,73,1738,Holstein,1,987,1440,1,3.96,3.95,3.48,3.59,4.72,4.8,--     ,0-200  ,26.5,11.4,8.8,9.3,--       ,--       ,350,--       ,8
6/04/2018,74,1739,Holstein,116,1205,1296,1,3.75,4.59,3.32,3.63,5.17,4.98,0-200  ,0-200  ,28.9,25,8.4,8.6,102,110,632,74,12
6/04/2018,75,1741,Holstein,108,1282,1306,1,3.67,4.19,3.2,3.11,5.05,5,0-200  ,0-200  ,41.5,32.6,7.9,8.8,92,107,539,81,7
6/04/2018,76,1743,Holstein,110,1183,1264,1,3.76,3.95,3.1,3.01,4.92,4.82,0-200  ,0-200  ,29,22.8,9.2,9.4,83,109,707,63,9
6/04/2018,77,1744,Holstein,103,1233,1195,1,3.72,3.56,3.2,3.29,4.98,5.07,--     ,--     ,31.9,33.7,8.1,8,91,105,701,69,12
6/04/2018,78,1745,Holstein,100,1250,1299,1,3.39,3.56,3.31,3.3,5.01,5.11,0-200  ,0-200  ,31.6,34.9,8.1,8.9,95,99,785,66,11
6/04/2018,79,1759,Holstein,36,--    ,1167,1,3.36,4.19,3.25,3.19,5.14,5.11,0-200  ,0-200  ,22.1,18,8.8,8.3,92,102,188,52,3
6/04/2018,80,1761,Holstein,52,1265,1369,1,3.95,4.01,3.32,3.45,5.07,5.16,--     ,0-200  ,41.6,33.4,8,7.5,115,139,338,49,6
6/04/2018,81,1765,Holstein,58,1119,1171,1,3.13,3.56,3.06,3.07,5.05,5.13,0-200  ,--     ,29.5,29.7,7.8,8,92,118,563,49,11
6/04/2018,82,1767,Holstein,32,1081,1051,1,3.95,4.09,2.79,2.82,4.93,4.68,--     ,0-200  ,31.7,28,8.8,8.8,105,128,407,46,12
6/04/2018,83,1777,Holstein,2,1000,1053,1,--  ,3.82,--     ,3.55,--     ,4.8,--     ,200-400,1.4,8.5,9,10.1,--       ,--       ,419,--       ,10
6/04/2018,84,1778,Holstein,1,1154,1294,1,4.88,6.95,3.14,3.72,4.25,3.31,200-400,--     ,7.9,9.6,9.2,7.8,--       ,--       ,728,--       ,10
6/04/2018,85,4948,Holstein,156,1812,1802,5,3.72,4.05,3.5,3.41,5.07,5.17,--     ,0-200  ,58,44.6,8.6,8.9,107,110,737,71,11
6/04/2018,86,5000,Holstein,179,1571,1574,2,3.86,4.46,2.97,3.13,4.75,4.82,--     ,200-400,40.1,39.8,9.4,9.9,103,104,689,64,11
6/04/2018,87,5001,Holstein,375,1528,1610,2,3.98,4.55,3.38,3.36,5.09,5.12,--     ,0-200  ,24.9,21.3,9.2,10.1,87,86,596,81,8
6/04/2018,88,5002,Holstein,128,1533,1584,2,3.72,3.5,3.62,3.31,5.33,4.99,0-200  ,--     ,61.1,54.2,8.5,8.3,108,108,683,76,9
6/04/2018,89,5003,Holstein,184,1428,1426,2,3.69,3.99,3.1,3.09,5.04,5.03,0-200  ,--     ,38.8,34.1,9.9,9.9,150,164,635,78,9
6/04/2018,90,5004,Holstein,4,1488,1371,2,3.8,4.44,2.89,3.02,4.49,4.74,0-200  ,--     ,39.9,29.3,8.5,9,--       ,--       ,857,56,10
6/04/2018,91,5101,Holstein,152,1511,1525,2,4.05,4.34,2.94,3.06,5.03,4.9,--     ,200-400,40,35.1,8.1,7.8,143,174,545,97,6
6/04/2018,92,5103,Holstein,155,1429,1506,2,3.44,4.46,3.45,3.75,5.22,5.04,0-200  ,0-200  ,39.2,30.5,8.3,8.3,79,85,530,81,8
6/04/2018,93,5104,Holstein,459,1837,1963,1,3.76,4.01,3.21,3.02,5,4.72,0-200  ,0-200  ,25.7,19,7.8,8.8,58,84,674,97,7
6/04/2018,94,5105,Holstein,75,1363,1435,2,4.34,5.18,2.79,3.04,4.73,4.8,0-200  ,400-800,43.6,32.1,7.8,8.3,83,111,710,102,5
6/04/2018,95,5106,Holstein,177,1292,1295,1,4.13,4.34,2.91,3.53,5.01,5.01,--     ,--     ,32.5,32.1,8.9,8.6,131,147,740,80,8
6/04/2018,96,5203,Holstein,192,1690,1809,2,3.7,4.45,3.28,3.36,4.95,4.97,--     ,0-200  ,35.4,38.3,11.4,11,116,127,716,77,12
6/04/2018,97,5205,Holstein,205,1698,1789,2,3.73,3.97,3.38,3.28,5.15,5.04,0-200  ,0-200  ,44.6,34.3,9.2,9.8,90,112,827,56,13
6/04/2018,98,5300,Holstein,391,1606,1652,1,3.97,4.11,2.98,3.19,4.57,4.92,200-400,200-400,23.3,23.3,7.5,8.8,88,93,536,52,8
6/04/2018,99,5402,Holstein,110,1401,1537,1,4.03,4.17,3.06,3.08,5.11,5.11,0-200  ,0-200  ,36.4,27.3,8.8,8.1,--       ,--       ,647,--       ,0
6/04/2018,100,5502,Holstein,77,1541,1619,2,3.52,4.23,3.39,3.36,5.05,4.98,--     ,0-200  ,53.6,49.4,9.4,9.6,113,95,470,78,8
6/04/2018,101,5503,Holstein,167,1467,1466,2,3.28,3.47,3.15,3,5.05,4.84,--     ,0-200  ,52,36,8.3,8.4,149,132,416,112,4
6/04/2018,102,5504,Holstein,164,1527,1516,2,3.65,4.05,3.08,3.06,5.01,4.81,--     ,0-200  ,40.2,32.8,8.3,8.3,83,88,749,61,11
6/04/2018,103,5601,Holstein,400,1443,1818,2,3.76,4.38,3.44,3.42,4.99,4.97,0-200  ,0-200  ,26.3,25.3,10,9.9,84,95,797,71,10
6/04/2018,104,5602,Holstein,94,1445,1431,2,3.45,3.89,2.98,2.97,4.95,4.88,0-200  ,0-200  ,68.3,60.8,8.6,7.8,70,88,830,87,7
6/04/2018,105,5700,Holstein,291,2052,2003,2,4.01,4.07,3.33,3.19,4.8,4.71,0-200  ,--     ,9.9,8.4,14.1,13.2,85,93,638,64,10
6/04/2018,106,5701,Holstein,116,--    ,1725,2,3.65,4.13,3.67,3.39,5.07,5.05,--     ,--     ,58.6,45,8.6,7.8,102,117,467,90,11
6/04/2018,107,5702,Holstein,212,1678,1713,2,3.96,3.72,3.21,3.31,4.84,4.93,200-400,0-200  ,34.1,33.5,8.1,9.2,73,81,620,82,11
6/04/2018,108,5801,Holstein,240,1770,1923,2,4.11,4.82,3.29,3.19,4.7,4.63,0-200  ,400-800,28.5,24.4,7.8,8.1,57,89,821,103,7
6/04/2018,109,5802,Holstein,94,1305,1335,2,4.63,5.05,2.65,2.91,4.96,4.93,0-200  ,--     ,49.5,45,8.4,8.1,121,118,485,71,9
7/04/2018,1,1420,Holstein,585,2160,2154,5,4.63,4.73,3.57,3.71,4.84,5.09,0-200  ,0-200  ,10.2,8.4,11,10.6,115,130,536,98,15
7/04/2018,2,1482,Holstein,423,1921,2048,6,4.51,4.42,3.36,3.36,4.78,4.8,0-200  ,200-400,15.4,13.1,8.6,8.8,54,79,863,83,9
7/04/2018,3,1497,Holstein,70,--    ,1563,6,3.33,3.81,3.15,3,5.04,5.07,0-200  ,--     ,42.2,30.6,8.4,8.1,105,123,818,92,8
7/04/2018,4,1528,Holstein,352,2011,1861,4,3.66,3.85,3.32,3.27,5.14,5.05,0-200  ,0-200  ,35.1,27.7,9.3,9.7,69,94,893,83,10
7/04/2018,5,1530,Holstein,188,1664,1675,5,3.81,4.43,3.37,3.39,4.91,4.97,--     ,0-200  ,54.2,40.7,8.6,8.3,118,124,845,70,12
7/04/2018,6,1533,Holstein,68,--    ,1679,5,4.03,2.96,3.16,3.34,4.88,5.13,--     ,0-200  ,60.3,53.4,8.3,9.2,88,94,725,65,13
7/04/2018,7,1555,Holstein,338,1613,1761,3,4.7,4.66,3.15,3.17,4.78,4.76,--     ,--     ,23.3,15.3,10.9,10.2,94,115,731,104,6
7/04/2018,8,1570,Holstein,323,1897,1822,3,4.3,4.48,2.7,3.1,4.9,4.93,--     ,--     ,50.5,28.7,8.9,8.8,96,128,554,73,7
7/04/2018,9,1576,Holstein,271,1934,1994,4,4.05,4.26,3.14,3.11,5.01,4.92,--     ,--     ,27.6,25.9,10.3,9.5,66,92,599,98,5
7/04/2018,10,1588,Holstein,257,1533,1478,3,4.01,4.16,2.81,2.75,4.8,4.78,0-200  ,200-400,40,34.8,10.2,10.2,67,87,638,86,8
7/04/2018,11,1592,Holstein,27,1584,1666,4,4.13,4.32,3.01,3.03,4.92,4.96,0-200  ,0-200  ,47.4,38.2,8,8.1,83,94,566,110,6
7/04/2018,12,1604,Holstein,275,1493,1452,3,4.42,4.54,3.05,3.14,4.92,4.76,--     ,200-400,32.3,21.1,10.6,10.5,65,91,800,101,9
7/04/2018,13,1606,Holstein,240,1952,1747,3,4.49,4.73,3.63,3.38,5.19,4.86,0-200  ,0-200  ,18,14.2,10,10,75,79,479,61,8
7/04/2018,14,1607,Holstein,112,1571,1560,3,3.63,4.32,3.07,2.9,4.81,4.88,--     ,--     ,80.9,67.1,8.8,8.3,115,107,647,67,11
7/04/2018,15,1615,Holstein,206,1701,--    ,3,3.97,4.41,3.14,3.17,5,5.01,--     ,--     ,55.2,44.6,8.3,8.6,77,91,830,68,9
7/04/2018,16,1621,Holstein,246,1685,1724,3,4.01,4.21,3.04,3,4.81,4.68,0-200  ,0-200  ,28.6,22.7,14.1,11.8,94,142,539,63,8
7/04/2018,17,1633,Holstein,121,1713,1739,3,3.58,3.72,3.37,3.36,5.04,5.01,0-200  ,0-200  ,59.8,60.9,8.3,8.1,102,112,806,81,7
7/04/2018,18,1635,Holstein,199,1518,1474,2,3.96,4.04,3.33,3.22,5.07,4.93,0-200  ,0-200  ,34.6,35.6,11.8,11.6,71,57,620,112,8
7/04/2018,19,1637,Holstein,63,1318,1198,3,3.67,4.54,2.82,2.86,4.93,4.96,--     ,0-200  ,51.8,30.3,8.1,8.4,89,95,794,91,6
7/04/2018,20,1638,Holstein,229,1636,1508,3,3.99,4.26,3.33,3.37,5,5.05,--     ,--     ,43.2,38.5,8.5,9.3,90,86,869,90,11
7/04/2018,21,1643,Holstein,416,1950,2033,2,4.66,4.67,3.39,3.43,4.98,5.01,--     ,--     ,24,19.2,10.4,10,115,139,671,58,9
7/04/2018,22,1648,Holstein,265,1467,1585,2,4.3,4.24,3.08,3.02,4.86,4.88,0-200  ,--     ,33.6,26.9,9.9,9.8,109,135,704,70,12
7/04/2018,23,1649,Holstein,167,1556,1550,2,4.4,4.18,3.35,3.35,5.11,5.05,0-200  ,0-200  ,56.4,45.5,8.3,8.5,88,101,761,76,8
7/04/2018,24,1650,Holstein,157,1501,1609,2,4.42,4.48,3.49,3.32,5.04,5.09,0-200  ,0-200  ,51.4,38.7,8.8,8.8,172,178,515,105,6
7/04/2018,25,1656,Holstein,237,1640,1693,2,4.34,4.38,3.63,3.6,5.38,5.25,0-200  ,0-200  ,39.5,33.7,8.3,8.3,188,93,569,143,3
7/04/2018,26,1657,Holstein,79,1473,1392,2,3.42,3.89,3.25,3.35,5.01,5.09,--     ,0-200  ,53.2,50.1,9,8.8,94,96,731,52,13
7/04/2018,27,1658,Holstein,253,1716,1657,2,4.13,4.07,3.5,3.16,5.23,4.88,0-200  ,--     ,43.7,35.5,9.3,9.8,89,106,881,81,8
7/04/2018,28,1660,Holstein,242,1644,1590,2,3.86,3.95,3.31,3.19,5,5.07,--     ,--     ,46.8,31.4,9.8,9.4,112,125,566,87,8
7/04/2018,29,1661,Holstein,182,1448,1701,2,3.74,4.43,3.07,2.97,4.95,4.88,--     ,0-200  ,58.2,55.2,9.3,8.9,107,127,572,75,7
7/04/2018,30,1663,Holstein,248,1713,1703,2,4.71,4.78,3.56,3.39,4.68,4.83,--     ,--     ,39.7,29.4,8,8.1,94,137,665,91,6
7/04/2018,31,1664,Holstein,204,1460,1487,2,4.18,4.92,3.36,3.25,4.93,4.88,0-200  ,--     ,28.4,17.1,9.9,9.4,92,110,881,98,5
7/04/2018,32,1666,Holstein,208,1625,1575,2,3.62,4.01,3.18,3.11,4.93,4.83,0-200  ,200-400,44.3,37.4,8.9,9,85,112,890,84,10
7/04/2018,33,1668,Holstein,180,1665,1663,2,4.07,4.26,2.97,3.1,5.03,4.88,--     ,0-200  ,39.1,36.5,8.9,9.3,108,109,698,77,10
